	01. Ring of Fortune.mp3		Ring of Fortune		佐々木恵梨		320000		4:20		10		4.33937375		D:\williamlun\TSDM專輯\01. Ring of Fortune.mp3	
	06. 星空のいま inst ver..mp3		星空のいま inst ver.		feng		320000		3:56		9		3.94144166666667		D:\williamlun\TSDM專輯\[120629][feng]『星空へ架かる橋AA』主題歌CD「4SEASONs／星空のいま」 - のみこ／相良心[320K+BK]\MP3\06. 星空のいま inst ver..mp3	
	01. シルバー・ウイング.mp3		シルバー・ウイング		大嶋啓之		320000		2:56		7		2.92876125		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\01. シルバー・ウイング.mp3	
	02. クリア・デイズ.mp3		クリア・デイズ		大嶋啓之		320000		1:54		4		1.89561833333333		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\02. クリア・デイズ.mp3	
	03. プラム・スクエアー.mp3		プラム・スクエアー		大嶋啓之		320000		1:34		3		1.57257083333333		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\03. プラム・スクエアー.mp3	
	04. レッド・シグナル.mp3		レッド・シグナル		大嶋啓之		320000		2:0		4		2.00315583333333		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\04. レッド・シグナル.mp3	
	05. ヴァーミリオン・フィールド.mp3		ヴァーミリオン・フィールド		大嶋啓之		320000		2:35		6		2.58307416666667		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\05. ヴァーミリオン・フィールド.mp3	
	06. カフェ・ラウンジ.mp3		カフェ・ラウンジ		大嶋啓之		320000		1:59		4		1.98138708333333		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\06. カフェ・ラウンジ.mp3	
	07. ホワイト・エアー.mp3		ホワイト・エアー		大嶋啓之		320000		1:32		3		1.53599958333333		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\07. ホワイト・エアー.mp3	
	08. ピア・ピクチャー.mp3		ピア・ピクチャー		大嶋啓之		320000		1:38		3		1.6326525		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\08. ピア・ピクチャー.mp3	
	09. グレー・サスピション.mp3		グレー・サスピション		大嶋啓之		320000		1:36		3		1.59912875		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\09. グレー・サスピション.mp3	
	10. ブラッド・ヒストリー.mp3		ブラッド・ヒストリー		大嶋啓之		320000		1:50		4		1.83945541666667		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\10. ブラッド・ヒストリー.mp3	
	11. ガラス・メモリー.mp3		ガラス・メモリー		大嶋啓之		320000		1:46		4		1.7606525		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\11. ガラス・メモリー.mp3	
	12. リーフ・シーズン.mp3		リーフ・シーズン		大嶋啓之		320000		2:12		5		2.20255708333333		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\12. リーフ・シーズン.mp3	
	13. ブルース・ピッグ.mp3		ブルース・ピッグ		大嶋啓之		320000		1:59		4		1.98574083333333		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\13. ブルース・ピッグ.mp3	
	14. ハニー・トラップ.mp3		ハニー・トラップ		大嶋啓之		320000		1:47		4		1.77545541666667		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\14. ハニー・トラップ.mp3	
	15. スカーレット・プリンセス.mp3		スカーレット・プリンセス		大嶋啓之		320000		2:32		6		2.53648916666667		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\15. スカーレット・プリンセス.mp3	
	16. イエロー・サーカス.mp3		イエロー・サーカス		大嶋啓之		320000		2:31		6		2.51341458333333		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\16. イエロー・サーカス.mp3	
	17. ダズル・イリュージョン.mp3		ダズル・イリュージョン		大嶋啓之		320000		1:9		2		1.14242125		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\17. ダズル・イリュージョン.mp3	
	18. ブラック・アウト.mp3		ブラック・アウト		大嶋啓之		320000		2:20		5		2.32750958333333		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\18. ブラック・アウト.mp3	
	19. セラミック・ハート.mp3		セラミック・ハート		大嶋啓之		320000		2:7		5		2.12288375		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\19. セラミック・ハート.mp3	
	20. スカイ・ドリーム.mp3		スカイ・ドリーム		大嶋啓之		320000		1:52		4		1.85861166666667		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\20. スカイ・ドリーム.mp3	
	21. アイアン・ウィル.mp3		アイアン・ウィル		大嶋啓之		320000		2:32		6		2.53648916666667		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\21. アイアン・ウィル.mp3	
	22. レインボー・オーロラ.mp3		レインボー・オーロラ		大嶋啓之		320000		1:45		4		1.75804041666667		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\22. レインボー・オーロラ.mp3	
	23. ゴールデン・グローリー.mp3		ゴールデン・グローリー		大嶋啓之		320000		1:58		4		1.96397208333333		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\23. ゴールデン・グローリー.mp3	
	24. Re-incarnate (EX).mp3		Re-incarnate (EX)		大嶋啓之		320000		5:46		13		5.76870708333333		D:\williamlun\TSDM專輯\[120725]TVアニメ『Accel World 加速世界』OST Vol.1／ re acceleration BGM／ feat.大嶋啓之[320K+BK]\24. Re-incarnate (EX).mp3	
	01. ユナイト.mp3				三澤紗千香		320000		3:51		9		3.85007833333333		D:\williamlun\TSDM專輯\[120801] TVアニメ アクセル・ワールド ED2「ユナイト」[DVD付初回限定盤]／三澤紗千香 (320K+BK)\01. ユナイト.mp3	
	02. トワイライト.mp3				三澤紗千香		320000		4:20		10		4.3376975		D:\williamlun\TSDM專輯\[120801] TVアニメ アクセル・ワールド ED2「ユナイト」[DVD付初回限定盤]／三澤紗千香 (320K+BK)\02. トワイライト.mp3	
	03. ユナイト instrumental.mp3		 instrumental		三澤紗千香		320000		3:51		9		3.85051375		D:\williamlun\TSDM專輯\[120801] TVアニメ アクセル・ワールド ED2「ユナイト」[DVD付初回限定盤]／三澤紗千香 (320K+BK)\03. ユナイト instrumental.mp3	
	04. トワイライト instrumeental.mp3		 instrumeental		三澤紗千香		320000		4:18		10		4.29894916666667		D:\williamlun\TSDM專輯\[120801] TVアニメ アクセル・ワールド ED2「ユナイト」[DVD付初回限定盤]／三澤紗千香 (320K+BK)\04. トワイライト instrumeental.mp3	
	01. まんまるおむすび.mp3		まんまるおむすび		feng		320000		1:47		4		1.78024416666667		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\01. まんまるおむすび.mp3	
	02. まんまるおむすび arrange ver..mp3		まんまるおむすび arrange ver.		feng		320000		4:10		10		4.16696541666667		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\02. まんまるおむすび arrange ver..mp3	
	03. 弓道系女子.mp3		弓道系女子		feng		320000		1:52		4		1.86731916666667		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\03. 弓道系女子.mp3	
	04. 弓道系女子 arrange ver..mp3		弓道系女子 arrange ver.		feng		320000		1:48		4		1.7954825		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\04. 弓道系女子 arrange ver..mp3	
	05. 癒しのお姉さん.mp3		癒しのお姉さん		feng		320000		2:45		6		2.75635333333333		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\05. 癒しのお姉さん.mp3	
	06. 癒しのお姉さん arrange ver..mp3		癒しのお姉さん arrange ver.		feng		320000		2:11		5		2.19080208333333		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\06. 癒しのお姉さん arrange ver..mp3	
	07. 流れ星ガール.mp3		流れ星ガール		feng		320000		1:23		3		1.38405375		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\07. 流れ星ガール.mp3	
	08. 流れ星ガール arrange ver..mp3		流れ星ガール arrange ver.		feng		320000		1:31		3		1.50857083333333		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\08. 流れ星ガール arrange ver..mp3	
	09. 陽のあたる場所.mp3		陽のあたる場所		feng		320000		1:43		4		1.7140675		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\09. 陽のあたる場所.mp3	
	10. 陽のあたる場所 arrange ver..mp3		陽のあたる場所 arrange ver.		feng		320000		1:49		4		1.81855708333333		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\10. 陽のあたる場所 arrange ver..mp3	
	11. 石段歩いて.mp3		石段歩いて		feng		320000		2:13		5		2.22214916666667		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\11. 石段歩いて.mp3	
	12. 石段歩いて arrange ver..mp3		石段歩いて arrange ver.		feng		320000		2:11		5		2.17904708333333		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\12. 石段歩いて arrange ver..mp3	
	13. 兄弟仲良し.mp3		兄弟仲良し		feng		320000		2:27		5		2.44941458333333		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\13. 兄弟仲良し.mp3	
	14. 兄弟仲良し arrange ver..mp3		兄弟仲良し arrange ver.		feng		320000		1:42		4		1.70361833333333		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\14. 兄弟仲良し arrange ver..mp3	
	15. 未来のレィディ.mp3		未来のレィディ		feng		320000		1:47		4		1.78546875		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\15. 未来のレィディ.mp3	
	16. いこいの老舖旅館.mp3		いこいの老舖旅館		feng		320000		2:9		5		2.15423083333333		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\16. いこいの老舖旅館.mp3	
	17. のどかな我が母校.mp3		のどかな我が母校		feng		320000		3:43		8		3.70895166666667		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\17. のどかな我が母校.mp3	
	18. アクセル全開デー.mp3		アクセル全開デー		feng		320000		2:29		5		2.490775		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\18. アクセル全開デー.mp3	
	19. まったり朝.mp3		まったり朝		feng		320000		3:56		9		3.94057083333333		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\19. まったり朝.mp3	
	20. さて、なにしよう.mp3		さて、なにしよう		feng		320000		1:58		4		1.973115		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\20. さて、なにしよう.mp3	
	21. 星空に囲まれて.mp3		星空に囲まれて		feng		320000		3:23		8		3.38851666666667		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\21. 星空に囲まれて.mp3	
	22. ドタバタコメディ.mp3		ドタバタコメディ		feng		320000		1:54		4		1.90824416666667		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\22. ドタバタコメディ.mp3	
	23. なんでですのん？.mp3		なんでですのん？		feng		320000		2:44		6		2.73284291666667		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\23. なんでですのん？.mp3	
	24. 悲しくなってきた.mp3		悲しくなってきた		feng		320000		1:29		3		1.48854375		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\24. 悲しくなってきた.mp3	
	25. あなたとの時間.mp3		あなたとの時間		feng		320000		2:4		4		2.06454375		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\25. あなたとの時間.mp3	
	26. 伝わる気持ち.mp3		伝わる気持ち		feng		320000		2:18		5		2.29833958333333		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\26. 伝わる気持ち.mp3	
	27. 圧倒的緊張ッ！.mp3		圧倒的緊張ッ！		feng		320000		1:30		3		1.49942791666667		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\27. 圧倒的緊張ッ！.mp3	
	28. 祭りっぽい！.mp3		祭りっぽい！		feng		320000		1:34		3		1.5686525		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\28. 祭りっぽい！.mp3	
	29. 神楽.mp3		神楽		feng		320000		2:10		5		2.16555041666667		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\29. 神楽.mp3	
	30. 燦めく時間.mp3		燦めく時間		feng		320000		1:54		4		1.90693833333333		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\30. 燦めく時間.mp3	
	31. あなたが好きだから.mp3		あなたが好きだから		feng		320000		1:59		4		1.98791791666667		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\31. あなたが好きだから.mp3	
	32. 星空へ架かる橋 music box ver..mp3		星空へ架かる橋 music box ver.		feng		320000		2:31		6		2.51080208333333		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\32. 星空へ架かる橋 music box ver..mp3	
	33. 星空へ架かる橋 piano ver..mp3		星空へ架かる橋 piano ver.		feng		320000		2:42		6		2.69453		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD1\33. 星空へ架かる橋 piano ver..mp3	
	01. 星月夜の少女.mp3		星月夜の少女		feng		320000		3:12		7		3.1978225		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD2\01. 星月夜の少女.mp3	
	02. 星月夜の少女 arrange ver..mp3		星月夜の少女 arrange ver.		feng		320000		4:41		11		4.68462541666667		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD2\02. 星月夜の少女 arrange ver..mp3	
	03. あかね色のシティガール.mp3		あかね色のシティガール		feng		320000		2:14		5		2.23346875		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD2\03. あかね色のシティガール.mp3	
	04. あかね色のシティガール arrange ver..mp3		あかね色のシティガール arrange ver.		feng		320000		2:10		5		2.16424416666667		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD2\04. あかね色のシティガール arrange ver..mp3	
	05. 和装のプリティウーマン.mp3		和装のプリティウーマン		feng		320000		2:53		6		2.88435333333333		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD2\05. 和装のプリティウーマン.mp3	
	06. 和装のプリティウーマン arrange ver..mp3		和装のプリティウーマン arrange ver.		feng		320000		5:1		12		5.021605		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD2\06. 和装のプリティウーマン arrange ver..mp3	
	07. ぼくらいっしょに.mp3		ぼくらいっしょに		feng		320000		2:4		4		2.07107416666667		D:\williamlun\TSDM專輯\[120810][feng]星空へ架かる橋／星空へ架かる橋AA オリジナル・サウンドトラック[320K+BK]\CD2\07. ぼくらいっしょに.mp3	
